# kinematics output from calc_kin.py 
#! E_inc[0]/ E_f[1]/ Q^2[2]/ x_bj[3]/ p_r[4]/ th_e[5]/ th_q[6]/ q_lab[7]/ omega[8]/ p_f[9]/ th_p[10]/ th_pq[11]/ th_nq[12]/ 
11.0 8.8684219501381261 5.0 1.25 0.5 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.7892827193261036 48.034434138862018 7.813583045496924 49.324090431895655 
11.0 8.9504057212866606 5.0 1.3 0.5 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.7026441017438905 48.866175304833007 7.5108681672132436 44.954757403331314 
11.0 9.0263166204982657 5.0 1.3500000000000001 0.5 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.6221562735633293 49.548683742845917 7.1059162380171141 40.446831306650196 
11.0 9.0968053126233279 5.0 1.3999999999999999 0.5 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.5471659533093018 50.065416525131376 6.5800040386869423 35.715567885757402 
11.0 8.8684219501381261 5.0 1.25 0.59999999999999998 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.7359716226351622 49.789264450141481 9.5684133567763894 49.286338159625139 
11.0 8.9504057212866606 5.0 1.3 0.59999999999999998 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.6491516912382949 50.681605279119552 9.3262981414997856 45.685959787356254 
11.0 9.0263166204982657 5.0 1.3500000000000001 0.59999999999999998 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.5684794863765639 51.441390900402567 8.998623395573766 42.033341140134937 
11.0 9.0968053126233279 5.0 1.3999999999999999 0.59999999999999998 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.4933018538378708 52.061168919682451 8.5757564332380252 38.291016493815818 
11.0 8.8684219501381261 5.0 1.25 0.69999999999999996 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.6757937071041771 51.495067183829214 11.274216090464122 48.359571831197584 
11.0 8.9504057212866606 5.0 1.3 0.69999999999999996 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.5887561751220463 52.428646621357082 11.073339483737318 45.259367349862806 
11.0 9.0263166204982657 5.0 1.3500000000000001 0.69999999999999996 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.5078621906630252 53.237166125407434 10.794398620578631 42.142711435362457 
11.0 9.0968053126233279 5.0 1.3999999999999999 0.69999999999999996 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.4324587354261489 53.916708453966329 10.431295967521896 38.988189742885609 
11.0 8.8684219501381261 5.0 1.25 0.80000000000000004 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.6096271929928165 53.168418775375791 12.947567682010702 46.960977811540623 
11.0 8.9504057212866606 5.0 1.3 0.80000000000000004 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.5223331410310688 54.132678934218625 12.777371796598857 44.211548181171018 
11.0 9.0263166204982657 5.0 1.3500000000000001 0.80000000000000004 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.4411770120980467 54.975027054710907 12.532259549882102 41.46302010274588 
11.0 9.0968053126233279 5.0 1.3999999999999999 0.80000000000000004 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.365505919494912 55.693236782314841 12.207824295870415 38.701070467328726 
11.0 8.8684219501381261 5.0 1.25 0.90000000000000002 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.5382510153862232 54.8203265765775 14.599475483212411 45.306633790698008 
11.0 8.9504057212866606 5.0 1.3 0.90000000000000002 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.4506578914306227 55.808900244867225 14.453593107247459 42.815330156834086 
11.0 9.0263166204982657 5.0 1.3500000000000001 0.90000000000000002 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.3691951894050538 56.676175426454769 14.23340792162597 40.334181972935539 
11.0 9.0968053126233279 5.0 1.3999999999999999 0.90000000000000002 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.2932101289581799 57.420796481492282 13.935383995047854 37.852522787729484 
11.0 8.8684219501381261 5.0 1.25 1.0 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.4623348639985694 56.45950182640015 16.238650733035055 43.516580967343451 
11.0 8.9504057212866606 5.0 1.3 1.0 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.3743952766770917 57.468290550930597 16.112983413310829 41.22148286068807 
11.0 9.0263166204982657 5.0 1.3500000000000001 1.0 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.292576165434336 58.354660863391068 15.911893358562274 38.941754895343493 
11.0 9.0968053126233279 5.0 1.3999999999999999 1.0 12.834389226420722 43.485412486444432 2.9363497778804879 1.903194687376673 2.2162247974215168 59.117671838017394 15.632259351572964 36.668804461345516 
11.0 8.8684219501381261 5.0 1.25 1.1000000000000001 12.999300563909125 40.220851093365091 3.089275802296219 2.1315780498618735 2.3824403281972177 58.093625734824826 17.872774641459742 41.660112462144951 
11.0 8.9504057212866606 5.0 1.3 1.1000000000000001 12.939372708713451 41.355307137619768 3.0332881016043394 2.0495942787133399 2.2941005748873424 59.119860632889662 17.76455349526989 39.517436577757039 
11.0 9.0263166204982657 5.0 1.3500000000000001 1.1000000000000001 12.88461662845566 42.442767504828801 2.9825200892066741 1.9736833795017343 2.211868150897824 60.021194150708901 17.578426645880104 37.393117007934521 
